Tue 02 Dec 2025 16:42:14 IST

SLURM_JOBID:		 8558375
SLURM_JOB_NODELIST:	 ise-6000-05 

configuration parmas running: problem_type=bbob es_algorithms=PGPE,ASEBO,Open_ES,SNES,Sep_CMA_ES,CMA_ES,LES,DES
Successfully loaded: sphere
 Loading Problems ..:   0%|                                                                                                                                        | 0/24 [00:00<?, ?it/s]
running the experiment ... [../../results/BBOBProblem/sphere/PGPE_500_10000/0]
Generation 100 | Best fitness (Train): 115259.30 | Best fitness in generation (Train): 115259.30 | Mean fitness (Train): 115456.73 | Mean fitness (Test): 115156.77
Generation 2600 | Best fitness (Train): 14984.32 | Best fitness in generation (Train): 14984.32 | Mean fitness (Train): 15018.75 | Mean fitness (Test): 14962.67
Generation 2700 | Best fitness (Train): 13421.84 | Best fitness in generation (Train): 13421.84 | Mean fitness (Train): 13469.46 | Mean fitness (Test): 13415.24
Generation 2800 | Best fitness (Train): 12013.45 | Best fitness in generation (Train): 12013.45 | Mean fitness (Train): 12049.01 | Mean fitness (Test): 11997.90
Generation 2900 | Best fitness (Train): 10705.51 | Best fitness in generation (Train): 10705.51 | Mean fitness (Train): 10739.01 | Mean fitness (Test): 10690.78
Generation 3000 | Best fitness (Train): 9520.73 | Best fitness in generation (Train): 9520.73 | Mean fitness (Train): 9546.98 | Mean fitness (Test): 9501.33
Generation 3100 | Best fitness (Train): 8435.06 | Best fitness in generation (Train): 8435.06 | Mean fitness (Train): 8459.29 | Mean fitness (Test): 8415.86
Generation 3200 | Best fitness (Train): 7438.29 | Best fitness in generation (Train): 7438.29 | Mean fitness (Train): 7463.96 | Mean fitness (Test): 7422.96
Generation 3300 | Best fitness (Train): 6552.04 | Best fitness in generation (Train): 6552.04 | Mean fitness (Train): 6578.62 | Mean fitness (Test): 6539.94
Generation 3400 | Best fitness (Train): 5754.78 | Best fitness in generation (Train): 5754.78 | Mean fitness (Train): 5774.54 | Mean fitness (Test): 5737.88
Generation 3500 | Best fitness (Train): 5039.23 | Best fitness in generation (Train): 5039.23 | Mean fitness (Train): 5052.59 | Mean fitness (Test): 5018.00
Generation 3600 | Best fitness (Train): 4396.16 | Best fitness in generation (Train): 4396.16 | Mean fitness (Train): 4409.81 | Mean fitness (Test): 4377.31
Generation 3700 | Best fitness (Train): 3820.40 | Best fitness in generation (Train): 3820.40 | Mean fitness (Train): 3834.92 | Mean fitness (Test): 3804.11
Generation 3800 | Best fitness (Train): 3305.81 | Best fitness in generation (Train): 3305.81 | Mean fitness (Train): 3317.84 | Mean fitness (Test): 3288.76
Generation 3900 | Best fitness (Train): 2848.61 | Best fitness in generation (Train): 2848.61 | Mean fitness (Train): 2858.07 | Mean fitness (Test): 2831.44
Generation 4000 | Best fitness (Train): 2444.50 | Best fitness in generation (Train): 2444.50 | Mean fitness (Train): 2452.22 | Mean fitness (Test): 2427.01
running the experiment ... [../../results/BBOBProblem/sphere/DiscoveredES_500_10000/3]
Generation 100 | Best fitness (Train): 129597.91 | Best fitness in generation (Train): 129597.91 | Mean fitness (Train): 129851.46 | Mean fitness (Test): 129667.20
Generation 200 | Best fitness (Train): 120978.85 | Best fitness in generation (Train): 120978.85 | Mean fitness (Train): 121233.42 | Mean fitness (Test): 121056.12
Generation 300 | Best fitness (Train): 112898.11 | Best fitness in generation (Train): 112898.11 | Mean fitness (Train): 113076.39 | Mean fitness (Test): 112906.66
Generation 400 | Best fitness (Train): 105122.34 | Best fitness in generation (Train): 105122.34 | Mean fitness (Train): 105280.68 | Mean fitness (Test): 105115.27
Generation 500 | Best fitness (Train): 97751.12 | Best fitness in generation (Train): 97751.12 | Mean fitness (Train): 97908.65 | Mean fitness (Test): 97753.18
Generation 600 | Best fitness (Train): 90824.68 | Best fitness in generation (Train): 90824.68 | Mean fitness (Train): 90968.44 | Mean fitness (Test): 90822.82
Generation 700 | Best fitness (Train): 84223.81 | Best fitness in generation (Train): 84223.81 | Mean fitness (Train): 84386.66 | Mean fitness (Test): 84243.01
Generation 800 | Best fitness (Train): 78051.30 | Best fitness in generation (Train): 78052.21 | Mean fitness (Train): 78171.66 | Mean fitness (Test): 78033.90
Generation 900 | Best fitness (Train): 72160.38 | Best fitness in generation (Train): 72160.38 | Mean fitness (Train): 72300.05 | Mean fitness (Test): 72170.23
Generation 1000 | Best fitness (Train): 66624.52 | Best fitness in generation (Train): 66624.52 | Mean fitness (Train): 66763.75 | Mean fitness (Test): 66639.69
Generation 1100 | Best fitness (Train): 61411.77 | Best fitness in generation (Train): 61411.77 | Mean fitness (Train): 61557.01 | Mean fitness (Test): 61435.59
Generation 1200 | Best fitness (Train): 56571.42 | Best fitness in generation (Train): 56571.42 | Mean fitness (Train): 56707.59 | Mean fitness (Test): 56593.94
Generation 1300 | Best fitness (Train): 52025.20 | Best fitness in generation (Train): 52025.20 | Mean fitness (Train): 52145.91 | Mean fitness (Test): 52035.57
Generation 1400 | Best fitness (Train): 47767.66 | Best fitness in generation (Train): 47767.66 | Mean fitness (Train): 47870.03 | Mean fitness (Test): 47763.83
Generation 1500 | Best fitness (Train): 43806.18 | Best fitness in generation (Train): 43806.18 | Mean fitness (Train): 43893.77 | Mean fitness (Test): 43796.73
Generation 1600 | Best fitness (Train): 40111.74 | Best fitness in generation (Train): 40111.74 | Mean fitness (Train): 40185.23 | Mean fitness (Test): 40089.31
Generation 1700 | Best fitness (Train): 36620.54 | Best fitness in generation (Train): 36620.54 | Mean fitness (Train): 36697.96 | Mean fitness (Test): 36607.49
Generation 1800 | Best fitness (Train): 33404.80 | Best fitness in generation (Train): 33404.80 | Mean fitness (Train): 33487.82 | Mean fitness (Test): 33401.61
Generation 1900 | Best fitness (Train): 30397.99 | Best fitness in generation (Train): 30397.99 | Mean fitness (Train): 30476.17 | Mean fitness (Test): 30392.65
Generation 2000 | Best fitness (Train): 27644.59 | Best fitness in generation (Train): 27644.59 | Mean fitness (Train): 27709.23 | Mean fitness (Test): 27631.80
Generation 2100 | Best fitness (Train): 25080.81 | Best fitness in generation (Train): 25080.81 | Mean fitness (Train): 25137.93 | Mean fitness (Test): 25065.26
Generation 2200 | Best fitness (Train): 22714.90 | Best fitness in generation (Train): 22714.90 | Mean fitness (Train): 22762.98 | Mean fitness (Test): 22692.93
Generation 2300 | Best fitness (Train): 20536.06 | Best fitness in generation (Train): 20536.06 | Mean fitness (Train): 20584.65 | Mean fitness (Test): 20517.62
Generation 2400 | Best fitness (Train): 18535.48 | Best fitness in generation (Train): 18535.48 | Mean fitness (Train): 18581.91 | Mean fitness (Test): 18517.70
Generation 2500 | Best fitness (Train): 16674.91 | Best fitness in generation (Train): 16674.91 | Mean fitness (Train): 16719.29 | Mean fitness (Test): 16659.08
Generation 2600 | Best fitness (Train): 14971.75 | Best fitness in generation (Train): 14971.75 | Mean fitness (Train): 15012.20 | Mean fitness (Test): 14954.96
Generation 2700 | Best fitness (Train): 13403.58 | Best fitness in generation (Train): 13403.58 | Mean fitness (Train): 13444.14 | Mean fitness (Test): 13389.47
Generation 2800 | Best fitness (Train): 11980.69 | Best fitness in generation (Train): 11980.69 | Mean fitness (Train): 12014.72 | Mean fitness (Test): 11964.15
Generation 2900 | Best fitness (Train): 10681.88 | Best fitness in generation (Train): 10681.88 | Mean fitness (Train): 10716.61 | Mean fitness (Test): 10667.79
Generation 3000 | Best fitness (Train): 9496.09 | Best fitness in generation (Train): 9496.09 | Mean fitness (Train): 9519.05 | Mean fitness (Test): 9473.90
Generation 3100 | Best fitness (Train): 8413.06 | Best fitness in generation (Train): 8413.06 | Mean fitness (Train): 8443.79 | Mean fitness (Test): 8400.58
Generation 3200 | Best fitness (Train): 7449.48 | Best fitness in generation (Train): 7449.48 | Mean fitness (Train): 7469.69 | Mean fitness (Test): 7429.16
Generation 3300 | Best fitness (Train): 6570.18 | Best fitness in generation (Train): 6570.18 | Mean fitness (Train): 6591.04 | Mean fitness (Test): 6552.24
Generation 3400 | Best fitness (Train): 5779.29 | Best fitness in generation (Train): 5779.29 | Mean fitness (Train): 5794.47 | Mean fitness (Test): 5758.20
Generation 3500 | Best fitness (Train): 5053.36 | Best fitness in generation (Train): 5053.36 | Mean fitness (Train): 5069.16 | Mean fitness (Test): 5035.11
Generation 3600 | Best fitness (Train): 4414.29 | Best fitness in generation (Train): 4414.29 | Mean fitness (Train): 4429.70 | Mean fitness (Test): 4397.32
Generation 3700 | Best fitness (Train): 3840.66 | Best fitness in generation (Train): 3840.66 | Mean fitness (Train): 3855.19 | Mean fitness (Test): 3824.53
Generation 3800 | Best fitness (Train): 3328.02 | Best fitness in generation (Train): 3328.02 | Mean fitness (Train): 3340.03 | Mean fitness (Test): 3311.15
Generation 3900 | Best fitness (Train): 2874.14 | Best fitness in generation (Train): 2874.14 | Mean fitness (Train): 2883.99 | Mean fitness (Test): 2857.02
Generation 4000 | Best fitness (Train): 2474.94 | Best fitness in generation (Train): 2474.94 | Mean fitness (Train): 2484.98 | Mean fitness (Test): 2459.47
running the experiment ... [../../results/BBOBProblem/sphere/DiscoveredES_500_10000/4]
Generation 100 | Best fitness (Train): 127372.12 | Best fitness in generation (Train): 127372.12 | Mean fitness (Train): 127593.31 | Mean fitness (Test): 127406.23
Generation 200 | Best fitness (Train): 118846.83 | Best fitness in generation (Train): 118846.83 | Mean fitness (Train): 119041.41 | Mean fitness (Test): 118866.62
Generation 300 | Best fitness (Train): 110792.80 | Best fitness in generation (Train): 110792.80 | Mean fitness (Train): 110958.36 | Mean fitness (Test): 110788.95
Generation 400 | Best fitness (Train): 103077.13 | Best fitness in generation (Train): 103077.13 | Mean fitness (Train): 103250.09 | Mean fitness (Test): 103087.03
Generation 500 | Best fitness (Train): 95862.42 | Best fitness in generation (Train): 95862.42 | Mean fitness (Train): 95996.94 | Mean fitness (Test): 95842.90
Generation 600 | Best fitness (Train): 88930.77 | Best fitness in generation (Train): 88930.77 | Mean fitness (Train): 89123.60 | Mean fitness (Test): 88969.70
Generation 700 | Best fitness (Train): 82436.87 | Best fitness in generation (Train): 82436.87 | Mean fitness (Train): 82588.59 | Mean fitness (Test): 82447.59
Generation 800 | Best fitness (Train): 76276.11 | Best fitness in generation (Train): 76276.11 | Mean fitness (Train): 76443.90 | Mean fitness (Test): 76306.57
Generation 900 | Best fitness (Train): 70430.40 | Best fitness in generation (Train): 70430.40 | Mean fitness (Train): 70585.31 | Mean fitness (Test): 70453.04
Generation 1000 | Best fitness (Train): 65047.05 | Best fitness in generation (Train): 65047.05 | Mean fitness (Train): 65173.18 | Mean fitness (Test): 65050.30
Generation 1100 | Best fitness (Train): 59875.68 | Best fitness in generation (Train): 59875.68 | Mean fitness (Train): 60003.65 | Mean fitness (Test): 59883.18
Generation 1200 | Best fitness (Train): 55090.68 | Best fitness in generation (Train): 55090.68 | Mean fitness (Train): 55195.39 | Mean fitness (Test): 55080.64
Generation 1300 | Best fitness (Train): 50595.40 | Best fitness in generation (Train): 50595.40 | Mean fitness (Train): 50700.59 | Mean fitness (Test): 50592.21
Generation 1400 | Best fitness (Train): 46418.89 | Best fitness in generation (Train): 46418.89 | Mean fitness (Train): 46511.21 | Mean fitness (Test): 46406.90
Generation 1500 | Best fitness (Train): 42516.66 | Best fitness in generation (Train): 42516.66 | Mean fitness (Train): 42599.74 | Mean fitness (Test): 42500.16
Generation 1600 | Best fitness (Train): 38876.32 | Best fitness in generation (Train): 38876.32 | Mean fitness (Train): 38947.02 | Mean fitness (Test): 38854.69
Generation 1700 | Best fitness (Train): 35480.57 | Best fitness in generation (Train): 35480.57 | Mean fitness (Train): 35565.81 | Mean fitness (Test): 35476.09
Generation 1800 | Best fitness (Train): 32325.06 | Best fitness in generation (Train): 32325.06 | Mean fitness (Train): 32393.88 | Mean fitness (Test): 32309.76
Generation 1900 | Best fitness (Train): 29386.55 | Best fitness in generation (Train): 29386.55 | Mean fitness (Train): 29467.69 | Mean fitness (Test): 29387.16
Generation 2000 | Best fitness (Train): 26651.34 | Best fitness in generation (Train): 26651.34 | Mean fitness (Train): 26723.84 | Mean fitness (Test): 26647.65
Generation 2100 | Best fitness (Train): 24142.33 | Best fitness in generation (Train): 24142.33 | Mean fitness (Train): 24199.21 | Mean fitness (Test): 24126.72
Generation 2200 | Best fitness (Train): 21794.90 | Best fitness in generation (Train): 21794.90 | Mean fitness (Train): 21847.60 | Mean fitness (Test): 21777.53
Generation 2300 | Best fitness (Train): 19639.84 | Best fitness in generation (Train): 19639.84 | Mean fitness (Train): 19690.32 | Mean fitness (Test): 19622.81
Generation 2400 | Best fitness (Train): 17682.50 | Best fitness in generation (Train): 17682.50 | Mean fitness (Train): 17720.50 | Mean fitness (Test): 17659.09
Generation 2500 | Best fitness (Train): 15867.14 | Best fitness in generation (Train): 15867.14 | Mean fitness (Train): 15908.83 | Mean fitness (Test): 15848.96
Generation 2600 | Best fitness (Train): 14221.11 | Best fitness in generation (Train): 14221.11 | Mean fitness (Train): 14261.33 | Mean fitness (Test): 14204.74
Generation 2700 | Best fitness (Train): 12699.80 | Best fitness in generation (Train): 12699.80 | Mean fitness (Train): 12734.42 | Mean fitness (Test): 12681.11
Generation 2800 | Best fitness (Train): 11324.21 | Best fitness in generation (Train): 11324.21 | Mean fitness (Train): 11359.28 | Mean fitness (Test): 11308.85
Generation 2900 | Best fitness (Train): 10076.33 | Best fitness in generation (Train): 10076.33 | Mean fitness (Train): 10105.04 | Mean fitness (Test): 10057.44
Generation 3000 | Best fitness (Train): 8931.22 | Best fitness in generation (Train): 8931.22 | Mean fitness (Train): 8959.83 | Mean fitness (Test): 8914.87
Generation 3100 | Best fitness (Train): 7893.01 | Best fitness in generation (Train): 7893.01 | Mean fitness (Train): 7919.86 | Mean fitness (Test): 7876.90
Generation 3200 | Best fitness (Train): 6945.93 | Best fitness in generation (Train): 6945.93 | Mean fitness (Train): 6969.97 | Mean fitness (Test): 6929.55
Generation 3300 | Best fitness (Train): 6103.35 | Best fitness in generation (Train): 6103.35 | Mean fitness (Train): 6124.77 | Mean fitness (Test): 6086.52
Generation 3400 | Best fitness (Train): 5349.77 | Best fitness in generation (Train): 5349.77 | Mean fitness (Train): 5366.74 | Mean fitness (Test): 5330.70
Generation 3500 | Best fitness (Train): 4667.06 | Best fitness in generation (Train): 4667.06 | Mean fitness (Train): 4680.42 | Mean fitness (Test): 4646.91
Generation 3600 | Best fitness (Train): 4053.23 | Best fitness in generation (Train): 4053.23 | Mean fitness (Train): 4065.39 | Mean fitness (Test): 4033.36
Generation 3700 | Best fitness (Train): 3503.19 | Best fitness in generation (Train): 3503.19 | Mean fitness (Train): 3516.52 | Mean fitness (Test): 3486.69
Generation 3800 | Best fitness (Train): 3013.20 | Best fitness in generation (Train): 3013.20 | Mean fitness (Train): 3026.98 | Mean fitness (Test): 2998.72
Generation 3900 | Best fitness (Train): 2583.72 | Best fitness in generation (Train): 2583.72 | Mean fitness (Train): 2594.73 | Mean fitness (Test): 2568.29
